mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
baseline-openfga,13,user-alice-670023c2-fb2f-480c-9974-8acb523ece31,b1e01900-c58a-458b-bd3c-8a08d35c029b,f8822609-4145-407f-bcad-afc92a5b50b1,1774203963854351054,1774203964855140064,,,2026.735,1,11,1,1,200,"{""published"":true,""event_id"":""ea5c6ce550a1ff3895681bf860326550"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:b1e01900-c58a-458b-bd3c-8a08d35c029b"",""jti:f8822609-4145-407f-bcad-afc92a5b50b1""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,14,user-alice-66325cb8-5b1b-4fea-a961-346912de186c,f2fa6aa2-25cc-4d4d-a42d-2025771309d8,c4a3ae9b-da0d-429d-ae76-1c3aa968ad90,1774203966923455035,1774203967923547536,,,2023.289,1,11,1,1,200,"{""published"":true,""event_id"":""454ccc91d5be4075a53599420a51b7a1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:f2fa6aa2-25cc-4d4d-a42d-2025771309d8"",""jti:c4a3ae9b-da0d-429d-ae76-1c3aa968ad90""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,15,user-alice-1d1a8f91-1b11-42a9-a6ad-0172253c8a75,43a1bd60-80de-4572-8c72-9ac0fac3e6d0,c42a87fd-2406-4bb4-9e9b-af6d900b7734,1774203969990333440,1774203970990605671,,,2026.577,1,11,1,1,200,"{""published"":true,""event_id"":""98f3b19e5b57affb048d9f1146626e44"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:43a1bd60-80de-4572-8c72-9ac0fac3e6d0"",""jti:c42a87fd-2406-4bb4-9e9b-af6d900b7734""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,16,user-alice-dfe5460a-77fd-49d9-8d4e-0abd32b34fe9,dd3f6b0b-a618-446a-a496-c805368b70dd,61e9ef7c-2a1b-4be1-bbf4-fdb0cdf1c277,1774203973063432808,1774203974063603166,,,2254.225,1,7,1,1,200,"{""published"":true,""event_id"":""2a70ecd8e85d89d6b1436c02cddacb54"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:dd3f6b0b-a618-446a-a496-c805368b70dd"",""jti:61e9ef7c-2a1b-4be1-bbf4-fdb0cdf1c277""]}",13,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,17,user-alice-0cf1d168-7b59-4d12-af5a-89095d5429fc,28b693b1-2cb8-40e9-8264-556a732bf32f,3d3e099e-448b-44a6-9664-1772beb43df6,1774203976361334807,1774203977361418919,,,2023.221,1,11,1,1,200,"{""published"":true,""event_id"":""dc43e4a6260ac734ec9a837c12aeac4e"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:28b693b1-2cb8-40e9-8264-556a732bf32f"",""jti:3d3e099e-448b-44a6-9664-1772beb43df6""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,18,user-alice-6d64dcc5-0e3a-41a8-86b7-ec010e48ed40,4cd259af-3232-4598-80f6-60eb92847151,0b963dcf-09e3-4058-a7b7-f7337fa4e47b,1774203979423941076,1774203980424008592,,,2020.949,1,11,1,1,200,"{""published"":true,""event_id"":""c8559b86365b6e4a199e84a0fde90144"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:4cd259af-3232-4598-80f6-60eb92847151"",""jti:0b963dcf-09e3-4058-a7b7-f7337fa4e47b""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,19,user-alice-8d4fc8ea-0ac3-4d7f-b731-61d50ad68632,19f9d03a-841b-4f07-a1b8-f2cbf70d2412,c177a223-99a9-4583-b5e3-3bed118b30b6,1774203982485825245,1774203983485892966,,,2021.62,1,11,1,1,200,"{""published"":true,""event_id"":""58ee2072524830950a412ae63cce778e"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:19f9d03a-841b-4f07-a1b8-f2cbf70d2412"",""jti:c177a223-99a9-4583-b5e3-3bed118b30b6""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,20,user-alice-bd41b7bc-9b26-4b59-928f-a84c8146ccbf,aaaa9f3a-59e4-4a24-90a9-ea9a992ecaac,a7c7964b-b68a-426e-a787-f4bc1d2a3079,1774203985553003265,1774203986553078422,,,2022.542,1,11,1,1,200,"{""published"":true,""event_id"":""3f7295dfe11d25143846cb07b093dd6a"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:aaaa9f3a-59e4-4a24-90a9-ea9a992ecaac"",""jti:a7c7964b-b68a-426e-a787-f4bc1d2a3079""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,21,user-alice-cca61ab1-810a-4fe2-97db-c80989fa5066,e58eae85-28f7-4a5f-b4be-0f1fb3cebc3b,c29a76c0-c694-4901-9f68-2cf2d88b1919,1774203988619219635,1774203989619283760,,,2023.992,1,11,1,1,200,"{""published"":true,""event_id"":""93cfca5ae2c080e2d119607b4354a5e3"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:e58eae85-28f7-4a5f-b4be-0f1fb3cebc3b"",""jti:c29a76c0-c694-4901-9f68-2cf2d88b1919""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,22,user-alice-1b53c76b-b2ed-454a-a4eb-6e0ceb3da382,8575c388-5042-44cb-a177-9f4846569165,e25129f1-94b5-4b94-93b4-8d2ecd9c6432,1774203991684967855,1774203992685015063,,,2022.844,1,11,1,1,200,"{""published"":true,""event_id"":""9c25a0d65847ba5db13632ad88287f1a"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:8575c388-5042-44cb-a177-9f4846569165"",""jti:e25129f1-94b5-4b94-93b4-8d2ecd9c6432""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,23,user-alice-4c07ecf3-79f2-47c2-aeee-28eb4342b0a8,86480d2b-4870-4d93-91c3-96042abd0960,e9901fd1-f14d-4cde-8583-86273d0d88eb,1774203994750090896,1774203995750308040,,,2026.373,1,11,1,1,200,"{""published"":true,""event_id"":""b53fcd5945ad8e49479cb60aa14fb66d"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:86480d2b-4870-4d93-91c3-96042abd0960"",""jti:e9901fd1-f14d-4cde-8583-86273d0d88eb""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,24,user-alice-fa88633f-8dde-4326-b451-9b75cfe5ca04,1e1fd701-6f23-4ba6-a50e-d91dda9328be,063b331e-ff52-4ddf-a020-77887311423e,1774203997821655256,1774203998821847799,,,2029.074,1,11,1,1,200,"{""published"":true,""event_id"":""afd06355f65f844dd6d148fc0938415e"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:1e1fd701-6f23-4ba6-a50e-d91dda9328be"",""jti:063b331e-ff52-4ddf-a020-77887311423e""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,25,user-alice-5a48e14e-5337-4e37-9ca5-805fbfcf34b9,8cb0f8c1-636d-464a-8579-dae083f2b9b3,74b966c4-c073-48b0-8578-bc32acfdbeb5,1774204000892149977,1774204001892247797,,,2023.261,1,11,1,1,200,"{""published"":true,""event_id"":""11d9c98e8e0a3a62f0e56c80feae9c51"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:8cb0f8c1-636d-464a-8579-dae083f2b9b3"",""jti:74b966c4-c073-48b0-8578-bc32acfdbeb5""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,26,user-alice-dcb54b04-b4cc-49f8-83d5-a91ca1581f04,3c30e3f7-117f-47c8-93bd-65eaa7e4d571,005785bc-c2a3-4f8c-a62a-0180cadff9dc,1774204003963313581,1774204004963541608,,,2029.245,1,11,1,1,200,"{""published"":true,""event_id"":""6fbb8dcb238d015d9f7e685b06f2507c"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:3c30e3f7-117f-47c8-93bd-65eaa7e4d571"",""jti:005785bc-c2a3-4f8c-a62a-0180cadff9dc""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,27,user-alice-caba8ecc-e314-49b0-9ad1-2056e30293c6,32e645e9-df51-4eb1-8961-96bac8c5fc48,3147ce06-36db-4019-98f5-f28aa877cecf,1774204007037612916,1774204008037709433,,,2035.768,1,6,1,1,200,"{""published"":true,""event_id"":""a8324976f29b1cd0d1354f034b0fda39"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:32e645e9-df51-4eb1-8961-96bac8c5fc48"",""jti:3147ce06-36db-4019-98f5-f28aa877cecf""]}",12,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,28,user-alice-2072b78d-0d2b-4889-a1f6-8b049bdf0fcd,9aff5b83-e4bb-4c9d-bd52-96985efe39f0,64788e16-6952-4262-8532-5d8c33013357,1774204010116130243,1774204011116186074,,,2024.838,1,11,1,1,200,"{""published"":true,""event_id"":""90003ab7dc4fbd9ec35fb52045440859"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:9aff5b83-e4bb-4c9d-bd52-96985efe39f0"",""jti:64788e16-6952-4262-8532-5d8c33013357""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,29,user-alice-dec8d4ef-2e45-4860-b9cc-f34f8aaca741,d1e1e075-b365-4fa6-b1fe-8c4cfe60cd7f,8e6d16a2-4084-4799-8676-778c78f479a3,1774204013186367159,1774204014186457071,,,2024.035,1,11,1,1,200,"{""published"":true,""event_id"":""0b6480391809c11f25dce15a76e82615"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:d1e1e075-b365-4fa6-b1fe-8c4cfe60cd7f"",""jti:8e6d16a2-4084-4799-8676-778c78f479a3""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,30,user-alice-0a10a2a1-58fa-41e8-8ad5-fa2616f90456,bca64724-a22b-43af-b039-4301bf45a01a,ea3df8c7-ceae-4e37-b933-e4b00244e403,1774204016253170467,1774204017253239149,,,2024.118,1,11,1,1,200,"{""published"":true,""event_id"":""1f5d3b21564a5b2bdb370415cae37e43"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:bca64724-a22b-43af-b039-4301bf45a01a"",""jti:ea3df8c7-ceae-4e37-b933-e4b00244e403""]}",17,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
