mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
baseline-ext_authz,11,user-alice-dbbf1109-bf0f-4c17-9139-d88036ed4fce,83afcc70-0ea3-46a9-b40f-a43a5acaf3d7,eced0d57-2b09-46ed-8134-b0b69cd762dd,1774203849333777690,1774203850333857906,,,2011.91,1,198,1,1,200,"{""published"":true,""event_id"":""9e7ad577fb321c2c25609ec0e431713a"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:83afcc70-0ea3-46a9-b40f-a43a5acaf3d7"",""jti:eced0d57-2b09-46ed-8134-b0b69cd762dd""]}",297,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,12,user-alice-d869ca82-e407-47b8-8718-244ebb63ef98,7412a10f-379b-43b3-9357-2bf6ee99e0a4,5659f905-ba5a-4105-834f-6ce4fa8f11b4,1774203852384744400,1774203853384839222,,,2015.375,1,199,1,1,200,"{""published"":true,""event_id"":""3c2731e6be025338653efe1b4ce6caac"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:7412a10f-379b-43b3-9357-2bf6ee99e0a4"",""jti:5659f905-ba5a-4105-834f-6ce4fa8f11b4""]}",297,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,13,user-alice-25beba55-96a2-4e43-be22-4c12064bfcf6,c78357ae-643d-447b-b4b1-a958afb6fc09,a1c4c345-876d-446f-8a6d-1c4b0da06d75,1774203855441118757,1774203856441206526,,,2011.32,1,198,1,1,200,"{""published"":true,""event_id"":""bc8a573dd172311df5a2333d6ed28fb2"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:c78357ae-643d-447b-b4b1-a958afb6fc09"",""jti:a1c4c345-876d-446f-8a6d-1c4b0da06d75""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,14,user-alice-a60dc942-76c8-4008-8f8d-e1fc45cc6438,a3784f13-0b02-49db-bc51-5d25029a1924,e46aa0cb-8f26-4d66-b790-73631f5dd600,1774203858494384749,1774203859494478880,,,2013.843,1,198,1,1,200,"{""published"":true,""event_id"":""a5a677c450da4ab34ae46ab1bcd93755"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:a3784f13-0b02-49db-bc51-5d25029a1924"",""jti:e46aa0cb-8f26-4d66-b790-73631f5dd600""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,15,user-alice-d7a6ce8b-d1ec-4f4f-a5e9-e2d7fe30476b,13999ed0-f293-4de9-809f-ab3a027d9669,09d1fbab-8af5-47d1-9b39-c40ed106ecf1,1774203861549133174,1774203862549154898,,,2012.624,1,195,1,1,200,"{""published"":true,""event_id"":""ab70f41301dba53865993394941c8e14"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:13999ed0-f293-4de9-809f-ab3a027d9669"",""jti:09d1fbab-8af5-47d1-9b39-c40ed106ecf1""]}",293,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,16,user-alice-3c404e2f-5ffc-40bb-8b8d-3c8ed73b3ecd,844af902-0c12-4155-949e-be7c26b31af5,ebc5b7fd-61ef-489b-a4b2-d2644f8fe19e,1774203864607458266,1774203865607659347,,,2010.49,1,194,1,1,200,"{""published"":true,""event_id"":""9b012836aebd5f85ffebc87de4e3c4ee"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:844af902-0c12-4155-949e-be7c26b31af5"",""jti:ebc5b7fd-61ef-489b-a4b2-d2644f8fe19e""]}",290,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,17,user-alice-a9bff588-292a-4b58-be02-4fe0fa03ddb5,0b4e17ed-fdef-46f4-87a7-37343229655b,1c41cc86-9210-421b-8275-0d5e62a551d4,1774203867660646188,1774203868660726796,,,2010.289,1,198,1,1,200,"{""published"":true,""event_id"":""196edee389bbe6707046f67f24d0c2d3"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:0b4e17ed-fdef-46f4-87a7-37343229655b"",""jti:1c41cc86-9210-421b-8275-0d5e62a551d4""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,18,user-alice-f967dbc7-59c2-4b42-9ef0-b2b50e9aa8ce,b2d196ce-6ba6-43f4-88b6-fad4382c3937,a9fde729-75a0-4d00-9133-df083f6bac9c,1774203870713296316,1774203871713455238,,,2016.482,1,194,1,1,200,"{""published"":true,""event_id"":""25934016c2cffcacb7a1020ef45b5fa2"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:b2d196ce-6ba6-43f4-88b6-fad4382c3937"",""jti:a9fde729-75a0-4d00-9133-df083f6bac9c""]}",291,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,19,user-alice-0f079574-0a3f-4571-8026-9017ea32cefa,561dd3b8-b1c5-49f5-b6ac-596640abd022,64db6b12-fc85-49a8-af41-a4dbda1fd965,1774203873776366522,1774203874776585740,,,2016.052,1,102,1,1,200,"{""published"":true,""event_id"":""2727e94aa4bd33c295440f1f1649d0d1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:561dd3b8-b1c5-49f5-b6ac-596640abd022"",""jti:64db6b12-fc85-49a8-af41-a4dbda1fd965""]}",198,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,20,user-alice-a4d4e1b0-5ec8-4f2e-93a9-074e157dc726,2fb24846-9971-402f-bf50-1568af43c541,cebfca3b-1769-4326-8ff7-b6bd9a48795d,1774203876833926499,1774203877834011665,,,2015.996,1,198,1,1,200,"{""published"":true,""event_id"":""6ca005d516546952b333e05cf5506ed8"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:2fb24846-9971-402f-bf50-1568af43c541"",""jti:cebfca3b-1769-4326-8ff7-b6bd9a48795d""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,21,user-alice-27bd838c-1846-49c7-a1c7-c4235981a38e,2aa5687a-b4fd-4c47-abbd-cfea39df40e3,4b6fe193-52ed-4a14-9afc-aace57f7f8dc,1774203879891768513,1774203880891843223,,,2013.433,1,198,1,1,200,"{""published"":true,""event_id"":""ffee660ae51234b47ab6390a0cd37be3"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:2aa5687a-b4fd-4c47-abbd-cfea39df40e3"",""jti:4b6fe193-52ed-4a14-9afc-aace57f7f8dc""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,22,user-alice-74d95e26-fc2b-4972-aa5a-cb38f2385a80,060f4ee0-4686-43cb-bf6c-94942efd4392,27949d37-62bb-4e72-9fd9-19efd69a5ce7,1774203882943529892,1774203883943563486,,,2007.472,1,198,1,1,200,"{""published"":true,""event_id"":""89428e7b557281eef21704ca30594f17"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:060f4ee0-4686-43cb-bf6c-94942efd4392"",""jti:27949d37-62bb-4e72-9fd9-19efd69a5ce7""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,23,user-alice-4539bf19-5565-4fef-8ecb-b6dc9fd8b80d,1c2ca60c-9f41-4cc2-8208-db075d4a587d,600243f0-1eae-4bb1-9963-70bcf1aaac2c,1774203885989665951,1774203886989758989,,,2008.52,1,198,1,1,200,"{""published"":true,""event_id"":""0b8137d0fe597ec003a1fff834c413e1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:1c2ca60c-9f41-4cc2-8208-db075d4a587d"",""jti:600243f0-1eae-4bb1-9963-70bcf1aaac2c""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,24,user-alice-37fdf146-d818-44fa-a06c-dbffa7b697bb,e00ef1c9-7446-4f2b-b739-32a906620d60,e90dfd99-c9b5-4eba-a585-88274d6454c5,1774203889039839633,1774203890039921219,,,2015.116,1,198,1,1,200,"{""published"":true,""event_id"":""4a88cd0c84843b409ff91cc05e3686f8"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:e00ef1c9-7446-4f2b-b739-32a906620d60"",""jti:e90dfd99-c9b5-4eba-a585-88274d6454c5""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,25,user-alice-49c14f87-1aa7-4313-9b4f-419b22fb12cc,686aa5c4-53f7-4066-9e7e-139bbe184d2f,995bcae6-1e8f-459c-ad8a-d08062319924,1774203892098087746,1774203893098167478,,,2013.056,1,198,1,1,200,"{""published"":true,""event_id"":""d183d7856fbb51b7a5cfb5284c5637b8"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:686aa5c4-53f7-4066-9e7e-139bbe184d2f"",""jti:995bcae6-1e8f-459c-ad8a-d08062319924""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,26,user-alice-0c3a6831-d8dc-4542-a8a0-cccaadf346d8,1e06cc4a-97bb-4dd2-adad-38920a7106e1,36dcdb7a-e07a-495d-a1c0-27c331e04540,1774203895151374692,1774203896151527947,,,2012.642,1,191,1,1,200,"{""published"":true,""event_id"":""47c94dcfe5f7b97851b08704811cdf0b"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:1e06cc4a-97bb-4dd2-adad-38920a7106e1"",""jti:36dcdb7a-e07a-495d-a1c0-27c331e04540""]}",289,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,27,user-alice-458a2e3b-03c8-42d3-ad51-44f0f09fb7da,094b396a-ade2-4465-b6d0-f55f317d55ac,a448a757-6727-450c-8d24-5904e65544f8,1774203898208743577,1774203899208853315,,,2009.285,1,194,1,1,200,"{""published"":true,""event_id"":""e39a62f025af9f31add20b97c73c42c1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:094b396a-ade2-4465-b6d0-f55f317d55ac"",""jti:a448a757-6727-450c-8d24-5904e65544f8""]}",290,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,28,user-alice-e03c88f4-446e-4595-ab11-39e61fc1260c,6dbe95aa-786a-40e5-93a5-76834acaae5f,5a467b97-245b-456e-8f04-3e17062fceed,1774203901259202282,1774203902259229105,,,2013.584,1,198,1,1,200,"{""published"":true,""event_id"":""cad678ac846a70977ea0c5ad5e957c8e"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:6dbe95aa-786a-40e5-93a5-76834acaae5f"",""jti:5a467b97-245b-456e-8f04-3e17062fceed""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,29,user-alice-a75fdb8a-dbb9-4891-b1f1-01a52dd716d4,7f6528f3-45e6-4e82-a8c0-488b0447e706,fccf068d-52a0-4036-88ab-921801720194,1774203904316862182,1774203905316982251,,,2010.208,1,191,1,1,200,"{""published"":true,""event_id"":""e8f9f1a6d0e786e7f1ad553a7e79bbd0"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:7f6528f3-45e6-4e82-a8c0-488b0447e706"",""jti:fccf068d-52a0-4036-88ab-921801720194""]}",286,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-ext_authz,30,user-alice-8aacc547-9627-4db0-97d0-2651c02dcc59,47f4aa1a-186b-4e7b-b73d-a99ca849c071,11007ba8-1766-4d8b-93a5-173e14a7d223,1774203907370948931,1774203908371016900,,,2006.893,1,101,1,1,200,"{""published"":true,""event_id"":""f94c15629da99e4a28082f01f997bc74"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:47f4aa1a-186b-4e7b-b73d-a99ca849c071"",""jti:11007ba8-1766-4d8b-93a5-173e14a7d223""]}",199,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
