mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
reactive,19,user-alice-4f4246d3-0d65-4db9-aa35-a509d1a8b99b,3a2bf91e-3fa0-4c4a-bbbb-9699a1694fa1,4747eff4-0d1d-411b-95a1-28234a2cb64f,1774203600546486591,1774203601546631095,1774203601803816234,257.185,257.185,0,1,1,0,200,"{""published"":true,""event_id"":""2128d13f43dc82059c54fd3b124016a6"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:3a2bf91e-3fa0-4c4a-bbbb-9699a1694fa1"",""jti:4747eff4-0d1d-411b-95a1-28234a2cb64f""]}",98,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,20,user-alice-8f610bc4-c2e4-48f6-9c49-e9b052f1105a,3c954f3e-b3b5-4c3b-8901-874c367b403e,3b49cd95-b6a1-44af-a049-c794d3a49648,1774203601839548213,1774203602839752528,1774203603096829974,257.077,257.077,0,0,1,0,200,"{""published"":true,""event_id"":""2f2a7e1b6b8297274fb050153b341ab3"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:3c954f3e-b3b5-4c3b-8901-874c367b403e"",""jti:3b49cd95-b6a1-44af-a049-c794d3a49648""]}",97,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,21,user-alice-2446772a-972a-4b8b-93e4-dac3a31ffd07,793e71a3-48a2-439a-aa7e-7071286287ba,d7e3086f-6e66-48a3-9a49-c7b656978fcb,1774203603134202542,1774203604134271641,1774203604390556369,256.285,256.285,0,0,1,0,200,"{""published"":true,""event_id"":""1c8f24db4a8fa79248f81eea41817c35"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:793e71a3-48a2-439a-aa7e-7071286287ba"",""jti:d7e3086f-6e66-48a3-9a49-c7b656978fcb""]}",99,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,22,user-alice-ed5655bb-20b0-4797-a951-fe1c97e74c54,53269496-b4c3-4120-8914-3f1ab3ed1300,15ea8025-2a92-4252-960d-30218df55783,1774203604424606548,1774203605424685234,1774203605681177833,256.493,256.493,0,1,1,0,200,"{""published"":true,""event_id"":""dc7cf80f40d1016f1184fff71eec5afa"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:53269496-b4c3-4120-8914-3f1ab3ed1300"",""jti:15ea8025-2a92-4252-960d-30218df55783""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,23,user-alice-bd30e983-7723-47c9-ad1d-8b090a7e653c,e7b03e71-95af-457d-a3ed-61e25ec36205,479420a2-e042-4ea0-8958-addf7ff20dbc,1774203605713867331,1774203606713934814,1774203606970006512,256.072,256.072,0,1,1,0,200,"{""published"":true,""event_id"":""c5a50d44d8faf1cf48021ae6c50e7910"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:e7b03e71-95af-457d-a3ed-61e25ec36205"",""jti:479420a2-e042-4ea0-8958-addf7ff20dbc""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,24,user-alice-fd609841-3cc9-4024-ab3a-37130ce087d8,204d3d99-14d1-4aeb-901e-a6689de8aa9c,8889ed70-e04d-4587-b72c-ad3b46775a89,1774203607004537262,1774203608004686660,1774203608261855513,257.169,257.169,0,1,1,0,200,"{""published"":true,""event_id"":""559270ef73cbd4106ea84931a657218f"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:204d3d99-14d1-4aeb-901e-a6689de8aa9c"",""jti:8889ed70-e04d-4587-b72c-ad3b46775a89""]}",98,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,25,user-alice-a37b17eb-8faa-478f-93ec-288c2237db6a,6b529024-1cd9-4f08-8ec5-9d3b596e3976,5f8380f6-7e81-4c97-b8e4-3ca460be6c27,1774203608297986283,1774203609298108075,1774203609555449947,257.342,257.342,0,1,1,0,200,"{""published"":true,""event_id"":""6c75115844251953876966f7c9db9a7b"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:6b529024-1cd9-4f08-8ec5-9d3b596e3976"",""jti:5f8380f6-7e81-4c97-b8e4-3ca460be6c27""]}",98,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,26,user-alice-79dcbefd-d7eb-466c-8f28-204a6832a688,b10e068e-db4a-42b0-869d-2a6a590b93bb,8bec6c29-2abb-4c4a-9efd-8662b5e6e615,1774203609591355396,1774203611619960235,1774203611876417271,256.457,256.457,0,1,1,0,200,"{""published"":true,""event_id"":""062be3c8715eaaa80c1dc5a5f8e12d97"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:b10e068e-db4a-42b0-869d-2a6a590b93bb"",""jti:8bec6c29-2abb-4c4a-9efd-8662b5e6e615""]}",99,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,27,user-alice-3ce917ea-d3fa-412f-863d-1b6539a4dddc,31aec9bf-db10-4aff-a909-5b5cebca9386,8b1dd10c-ca88-4c99-9db6-d61fbe8a0a2f,1774203611909087161,1774203612909164089,1774203613165580408,256.416,256.416,0,1,1,0,200,"{""published"":true,""event_id"":""bd7fa3eb65eac1caab2e9e9d72b168a6"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:31aec9bf-db10-4aff-a909-5b5cebca9386"",""jti:8b1dd10c-ca88-4c99-9db6-d61fbe8a0a2f""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,28,user-alice-4c31bc30-6c03-4ee5-88c1-3d8e4b490ff9,dbea20ce-0c80-4f10-85bf-bb6a17e9a969,916770ff-a727-4087-b230-c06c01f27f2c,1774203613202271634,1774203614202342928,1774203614458857587,256.515,256.515,0,1,1,0,200,"{""published"":true,""event_id"":""aa21f74e3e9652dabd0636981f20bdb4"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:dbea20ce-0c80-4f10-85bf-bb6a17e9a969"",""jti:916770ff-a727-4087-b230-c06c01f27f2c""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,29,user-alice-1ee10818-f2df-493b-a825-3ff1672b93c2,f1e62147-3d98-4709-bb9f-1d7211ea96ec,53c58166-166a-450b-bb2d-0838783fad50,1774203614491386020,1774203615491437870,1774203615747768725,256.331,256.331,0,1,1,0,200,"{""published"":true,""event_id"":""7d01b17501e39b8fabe8e7356ab31b2d"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:f1e62147-3d98-4709-bb9f-1d7211ea96ec"",""jti:53c58166-166a-450b-bb2d-0838783fad50""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
reactive,30,user-alice-f5ae36fc-95cf-4987-a0e1-797e27ac6f70,2d44e40b-de97-448c-840f-64260f9e23f4,45899b25-c9f3-4e50-88b9-37f3cc45ccf4,1774203615780862086,1774203616780916430,1774203617036633330,255.717,255.717,0,1,1,0,200,"{""published"":true,""event_id"":""2f5d58704b2928bcd930edbe612302b7"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:2d44e40b-de97-448c-840f-64260f9e23f4"",""jti:45899b25-c9f3-4e50-88b9-37f3cc45ccf4""]}",100,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
