mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
baseline-openfga,20,user-alice-11067c20-7ca3-4959-9100-c88f0c9ce7d4,3d702bb8-90e6-4bab-bcb4-2a9a09563bd4,8e0b4585-be59-4e3d-96ec-ae713c51b388,1774204077936870204,1774204078936955185,,,2031.258,1,41,1,1,200,"{""published"":true,""event_id"":""5d9e2229c902fa95d719e30de6a170f1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:3d702bb8-90e6-4bab-bcb4-2a9a09563bd4"",""jti:8e0b4585-be59-4e3d-96ec-ae713c51b388""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,21,user-alice-6d8d78a6-2ec3-4d77-8a65-270766d11676,9f411920-6dfa-47ca-bd56-2d70b85cd5f9,e2d99daa-f7b6-4fe4-a6c6-5d78804b888e,1774204081011966468,1774204082012020792,,,2035.247,1,41,1,1,200,"{""published"":true,""event_id"":""c0bb591ed974eddef35ad87aa1c91494"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:9f411920-6dfa-47ca-bd56-2d70b85cd5f9"",""jti:e2d99daa-f7b6-4fe4-a6c6-5d78804b888e""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,22,user-alice-d36db1e4-05c4-4a6f-8ce1-3976acbab983,7da8273c-6cbd-4154-8ee7-8f0946e94a99,0c613d08-8213-4b7c-b498-f1a613483f74,1774204084089649749,1774204085089725890,,,2031.782,1,41,1,1,200,"{""published"":true,""event_id"":""ab55790761752425bf53c4999dd12dfd"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:7da8273c-6cbd-4154-8ee7-8f0946e94a99"",""jti:0c613d08-8213-4b7c-b498-f1a613483f74""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,23,user-alice-935fdc8a-c875-4b88-b56a-1c85f37cde1a,f9ad90e9-af3e-49f9-bd54-50eed6cbe62e,6b0da219-e01c-4222-9652-f6e15c120029,1774204087161999080,1774204088162063471,,,2030.854,1,41,1,1,200,"{""published"":true,""event_id"":""cac4e4bf7903a2c9d71322ac1698f5d4"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:f9ad90e9-af3e-49f9-bd54-50eed6cbe62e"",""jti:6b0da219-e01c-4222-9652-f6e15c120029""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,24,user-alice-99705a9d-7067-40d9-b4b1-a1c7e7b91b5b,878b952f-c3b9-47ce-ad0c-3ba3903436d3,8c7049da-843f-4e1c-81cc-2ce02cec2c25,1774204090232691367,1774204091232783684,,,2033.125,1,41,1,1,200,"{""published"":true,""event_id"":""61d9780e3847dfdd7819d5c7b084e455"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:878b952f-c3b9-47ce-ad0c-3ba3903436d3"",""jti:8c7049da-843f-4e1c-81cc-2ce02cec2c25""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,25,user-alice-4f98d3ed-5aca-4aa4-b241-1e2ad16afec6,1a723903-e06b-4084-92bd-9d3eb25d7fe6,b2d2e4e5-1cc6-476d-a1b2-2aea328d2dce,1774204093310834750,1774204094310885499,,,2034.455,1,41,1,1,200,"{""published"":true,""event_id"":""300172c03492733efa25f7f1c7d1e727"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:1a723903-e06b-4084-92bd-9d3eb25d7fe6"",""jti:b2d2e4e5-1cc6-476d-a1b2-2aea328d2dce""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,26,user-alice-f17955fa-e984-4cce-9a77-816e096a6109,4b215c71-6e2f-486f-ae72-4a5f7ce268da,53ad446b-c4eb-44e2-bb75-a3eb5e862384,1774204096390351756,1774204097390407711,,,2032.711,1,41,1,1,200,"{""published"":true,""event_id"":""8ef289e8f9474ee713fb9e473403577b"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:4b215c71-6e2f-486f-ae72-4a5f7ce268da"",""jti:53ad446b-c4eb-44e2-bb75-a3eb5e862384""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,27,user-alice-bb0ebe9d-1049-444a-9613-ca13d50b7dcf,9d61d8ba-1799-469b-b518-562a267d209e,25f96ed7-a298-4cf0-a9d5-12455cc02ca6,1774204099465966583,1774204100466048468,,,2034.733,1,41,1,1,200,"{""published"":true,""event_id"":""3c8ac2d4ed1f60b29c9cf81a0768a118"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:9d61d8ba-1799-469b-b518-562a267d209e"",""jti:25f96ed7-a298-4cf0-a9d5-12455cc02ca6""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,28,user-alice-01fb7fd6-1943-4311-bb7d-34f37bd15ba4,c0453155-ebaa-4c87-9ea0-36141a168e77,60d458c3-373f-47d0-babb-681ef1ba6178,1774204102543203467,1774204103543291159,,,2033.551,1,41,1,1,200,"{""published"":true,""event_id"":""0bae79f9c99854b98b0d773490e91fd7"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:c0453155-ebaa-4c87-9ea0-36141a168e77"",""jti:60d458c3-373f-47d0-babb-681ef1ba6178""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,29,user-alice-15ac5cb4-ed6d-4489-8984-7379a479b52a,3d4e5df5-6f82-4126-b91f-f8ad64fe6ba5,8e276a63-7f73-4d72-8576-d9d2222ab9dd,1774204105618780758,1774204106618892654,,,2026.661,1,22,1,1,200,"{""published"":true,""event_id"":""2cab22650d322a200bb8c1ca78b14be0"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:3d4e5df5-6f82-4126-b91f-f8ad64fe6ba5"",""jti:8e276a63-7f73-4d72-8576-d9d2222ab9dd""]}",43,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,30,user-alice-16ff83aa-d410-4bea-98e0-717b9762c4ad,195228aa-f5be-441e-a879-5049ec7e0ac2,6fb087f6-083a-4dbd-9774-1c30fd1c5c84,1774204108687715672,1774204109687791724,,,2032.89,1,41,1,1,200,"{""published"":true,""event_id"":""7d85099c2cf2f659db245141395ff6a4"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:195228aa-f5be-441e-a879-5049ec7e0ac2"",""jti:6fb087f6-083a-4dbd-9774-1c30fd1c5c84""]}",62,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
