mode,run_id,sub,sid,jti,stream_start_ns,revoke_sent_ns,termination_ns,latency_to_enforce_ms,risk_window_ms,risk_window_ms_censored,risk_window_messages,post_revoke_deny,still_running_after_observe,receiver_status,receiver_body,output_lines,observe_after_revoke_ms,token_issuer,auth_flow,event_match_fields
baseline-openfga,11,user-alice-aabb9480-24ea-46a8-ae79-f4314c370c43,63dd0e19-eb9c-4d14-8388-7c233b3ce651,225e613f-1ab4-4226-a532-bfc17d2eaab7,1774204143224955010,1774204144225033118,,,2015.675,1,197,1,1,200,"{""published"":true,""event_id"":""1a0e5210a94b42cf5c77b61f61c5f149"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:63dd0e19-eb9c-4d14-8388-7c233b3ce651"",""jti:225e613f-1ab4-4226-a532-bfc17d2eaab7""]}",294,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,12,user-alice-8da7bd1b-2e45-448c-bcdc-5f29b941d5b5,63bbd735-7b22-4c10-bc73-0962d9f314ce,5d878ad1-e87a-413e-933e-d29ecb9405e9,1774204146301004687,1774204147301087148,,,2017.418,1,198,1,1,200,"{""published"":true,""event_id"":""d14c74379a6b3471d5e1b327df35a7f1"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:63bbd735-7b22-4c10-bc73-0962d9f314ce"",""jti:5d878ad1-e87a-413e-933e-d29ecb9405e9""]}",294,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,13,user-alice-15a73ae3-4703-428a-942b-4c9521b2512b,a2762b5a-2800-4fb5-bdad-a5bf6dd0fa54,a65f15d5-c8b8-4796-bce5-5cf02dfcacd2,1774204149372310043,1774204150372407150,,,2014.837,1,197,1,1,200,"{""published"":true,""event_id"":""25fe28ee2115653f880c352666775692"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:a2762b5a-2800-4fb5-bdad-a5bf6dd0fa54"",""jti:a65f15d5-c8b8-4796-bce5-5cf02dfcacd2""]}",293,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,14,user-alice-efd53bfa-88f5-40f1-8daf-cb8653cb4f2f,346f0b62-bfca-4114-89b5-15b855f57ef6,09bb8805-0861-4a7d-aace-be5d17f3e6c1,1774204152437363791,1774204153437469287,,,2017.792,1,198,1,1,200,"{""published"":true,""event_id"":""b33a8087596a4627f41a68e0399cb082"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:346f0b62-bfca-4114-89b5-15b855f57ef6"",""jti:09bb8805-0861-4a7d-aace-be5d17f3e6c1""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,15,user-alice-90509286-1f28-461d-98a3-c8b967fbdcef,116ec6f7-aaf4-4863-9d0a-da31b6f14fc9,2748bdf2-9cd3-4985-896c-6c0a68b754f4,1774204155498722042,1774204156498758381,,,2017.898,1,198,1,1,200,"{""published"":true,""event_id"":""8207066f05d20a1efed38df4cea84189"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:116ec6f7-aaf4-4863-9d0a-da31b6f14fc9"",""jti:2748bdf2-9cd3-4985-896c-6c0a68b754f4""]}",296,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,16,user-alice-0ddc4082-5559-4587-be6a-1f3e5e4a1a2f,24627f96-56e8-4e80-a6d5-9b6b5026acad,a2a9b63e-6436-4c08-95f8-e62675156622,1774204158563791001,1774204159563885113,,,2010.093,1,198,1,1,200,"{""published"":true,""event_id"":""9915f8ba8b8adfcf9d8c67c4d37a9dd2"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:24627f96-56e8-4e80-a6d5-9b6b5026acad"",""jti:a2a9b63e-6436-4c08-95f8-e62675156622""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,17,user-alice-082493bd-430c-4fba-bd27-3d1d5d14ad4f,2369e9f8-81e0-4546-90f2-fb081e16f65b,563f3c51-94cd-468b-892c-6dd7c7176b5c,1774204161620581572,1774204162620662359,,,2009.056,1,197,1,1,200,"{""published"":true,""event_id"":""6e1553498233b2545e551caf6918d9ee"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:2369e9f8-81e0-4546-90f2-fb081e16f65b"",""jti:563f3c51-94cd-468b-892c-6dd7c7176b5c""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,18,user-alice-5ffae084-7302-4589-977f-cfae9028bd31,b4ba4895-76a4-4f06-a9c6-392e9fd951f7,05cd0363-29df-49e8-8b8d-b8282f24a3cb,1774204164673313688,1774204165673378431,,,2011.824,1,197,1,1,200,"{""published"":true,""event_id"":""48df551a573649ed9b484549e695e11f"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:b4ba4895-76a4-4f06-a9c6-392e9fd951f7"",""jti:05cd0363-29df-49e8-8b8d-b8282f24a3cb""]}",295,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,19,user-alice-0a9a3103-cd1a-4ba1-97f4-564001dd1a38,20b30ad9-dfda-494c-bbcd-d8a7643873e7,42299f41-4794-44ea-9bde-b977eec00460,1774204167730146264,1774204168730318700,,,2016.746,1,195,1,1,200,"{""published"":true,""event_id"":""3fee884d64286e1b8421233dc6d50d7c"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:20b30ad9-dfda-494c-bbcd-d8a7643873e7"",""jti:42299f41-4794-44ea-9bde-b977eec00460""]}",291,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
baseline-openfga,20,user-alice-400b6f1f-21ed-4ef0-afc0-bf254fcdc890,ca1d2a34-a16d-4bb3-956f-3781e5db34cb,3f16c116-1efd-4311-99fd-6f1cd215f8c8,1774204170793719642,1774204171793836500,,,2346.182,1,139,1,1,200,"{""published"":true,""event_id"":""bd678b25fc7a96e98a0be0fed64202b2"",""event_type"":""session-revoked"",""validation_source"":""plain-json"",""identifiers"":[""sid:ca1d2a34-a16d-4bb3-956f-3781e5db34cb"",""jti:3f16c116-1efd-4311-99fd-6f1cd215f8c8""]}",235,2000,http://demo-idp:8080/realms/reactive-mesh,demo-idp,"sid,jti"
